DIVENUMBER,Date,Expedition,Leg,Dive,Site,Ocean,LargeMarineEcosystem,Country,FishCouncilRegion,Locality,SurveyID,Station,PI,PIAffiliation,Purpose,CruiseComments,EventID,SamplingEquipment,VehicleName,DataProvider,DataContact,Vessel,LocationAccuracy,WebSite,Citation
Deep Discoverer 19050211,9/12/19,1905,2,11,Veatch Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. and Canadian Atlantic Continental Margin, New England Shelf, Veatch Canyon",EX1905L2,D2-EX1905L2-11,,,The overarching purpose of the expedition was to collect critical baseline information about unknown and poorly understood deep water areas of the U.S. and Canadian Atlantic continental margin.,,D2-EX1905L2-11,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 19050212,9/14/19,1905,2,12,Block-Alvin Intercanyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,Frank R. Lautenberg Deep-sea Coral Protection Area MPA,EX1905L2,D2-EX1905L2-12,,,The overarching purpose of the expedition was to collect critical baseline information about unknown and poorly understood deep water areas of the U.S. and Canadian Atlantic continental margin.,,D2-EX1905L2-12,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040101,,1304,1,1,USGS Hazard 3,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Slope",EX1304L1,D2-EX1304L1-01,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-01,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040102,,1304,1,2,USGS Hazard 4,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Slope",EX1304L1,D2-EX1304L1-02,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-02,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040103,,1304,1,3,New England Seep 3,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons",EX1304L1,D2-EX1304L1-03,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-03,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040104,,1304,1,4,New England Seep 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons",EX1304L1,D2-EX1304L1-04,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-04,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040105,,1304,1,5,Hydrographer Mid 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Hydrographer Canyon",EX1304L1,D2-EX1304L1-05,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-05,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040106,,1304,1,6,Hydrographer Canyon – Shallow 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Hydrographer Canyon",EX1304L1,D2-EX1304L1-06,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-06,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040107,,1304,1,7,Atlantis Canyon – Mid 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Atlantis Canyon",EX1304L1,D2-EX1304L1-07,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-07,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040108,,1304,1,8,Atlantis Deep,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Atlantis Canyon",EX1304L1,D2-EX1304L1-08,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-08,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040109,,1304,1,9,Alvin Canyon – Shallow 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Alvin Canyon",EX1304L1,D2-EX1304L1-09,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-09,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040110,,1304,1,10,Alvin Canyon - Mid 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Alvin Canyon",EX1304L1,D2-EX1304L1-10,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-10,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040111,,1304,1,11,Block Canyon – Mid 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Block Canyon",EX1304L1,D2-EX1304L1-11,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-11,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040112,,1304,1,12,USGS Hazards 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Slope",EX1304L1,D2-EX1304L1-12,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-12,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040113,,1304,1,13,New England Seep 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, New England Seep",EX1304L1,D2-EX1304L1-13,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-13,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040114,,1304,1,14,Block Deep,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Block Canyon",EX1304L1,D2-EX1304L1-14,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-14,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040115,,1304,1,15,Block Shallow 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Block Canyon",EX1304L1,D2-EX1304L1-15,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-15,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040116,,1304,1,16,Gauntlet Minor,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Gauntlet Minor Canyon",EX1304L1,D2-EX1304L1-16,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L1-16,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040201,,1304,2,1,USGS Hazards 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Slope",EX1304L2,D2-EX1304L2-01,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-01,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040202,,1304,2,2,Minor Canyon Near Shallop Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Block Canyon",EX1304L2,D2-EX1304L2-02,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-02,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040203,,1304,2,3,Oceanographer 1,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Oceanographer Canyon",EX1304L2,D2-EX1304L2-03,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-03,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040204,,1304,2,4,Mytilus Seamount North,North Atlantic,NA,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Mytilus Seamount North",EX1304L2,D2-EX1304L2-04,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-04,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040205,,1304,2,5,Mytilus Seamount South,North Atlantic,NA,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Mytilus Seamount South",EX1304L2,D2-EX1304L2-05,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-05,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040206,,1304,2,6,Nygren Mid Deep,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Nygren Canyon",EX1304L2,D2-EX1304L2-06,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-06,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040207,,1304,2,7,Heezen Canyon Deep,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Heezen Canyon",EX1304L2,D2-EX1304L2-07,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-07,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040208,,1304,2,8,Nygren Canyon Shallow,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Nygren Canyon",EX1304L2,D2-EX1304L2-08,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-08,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040209,,1304,2,9,Heezen Canyon Shallow,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Heezen Canyon",EX1304L2,D2-EX1304L2-09,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-09,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040210,,1304,2,10,Nygren/Heezen Intercanyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Intercanyon area between Nygren and Heezen",EX1304L2,D2-EX1304L2-10,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-10,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040211,,1304,2,11,Lydonia Powell Intercanyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Intercanyon area between Lydonia and Powell",EX1304L2,D2-EX1304L2-11,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-11,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040212,,1304,2,12,Lydonia Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Lydonia Canyon",EX1304L2,D2-EX1304L2-12,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-12,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040213,,1304,2,13,Oceanographer Canyon 2,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Oceanographer Canyon",EX1304L2,D2-EX1304L2-13,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-13,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040214,,1304,2,14,Welker Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Welker Canyon",EX1304L2,D2-EX1304L2-14,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-14,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 13040215,,1304,2,15,USGS Hazard 5,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Slope",EX1304L2,D2-EX1304L2-15,,,Deep Water Exploration of the Northeast U.S. Canyons,,D2-EX1304L2-15,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,Sarah Bingo,Okeanos Explorer,50,,
Deep Discoverer 14040201,,1404,2,1,Lindenkohl Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Lindenkohl Canyon",EX1404L2,D2-EX1404L2-01,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L2-01,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040202,,1404,2,2,Washington Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Washington Canyon",EX1404L2,D2-EX1404L2-02,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L2-02,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040203,,1404,2,3,Norfolk Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Norfolk Canyon",EX1404L2,D2-EX1404L2-03,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L2-03,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040301,,1404,3,1,Phoenix Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Phoenix Canyon",EX1404L3,D2-EX1404L3-01,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-01,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040302,,1404,3,2,Hendrickson Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Hendrickson Canyon",EX1404L3,D2-EX1404L3-02,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-02,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040303,,1404,3,3,McMaster Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, McMaster Canyon",EX1404L3,D2-EX1404L3-03,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-03,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040304,,1404,3,4,East of Veatch (Okeanos Canyon),North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Unnamed Canyon east of Veatch Canyon",EX1404L3,D2-EX1404L3-04,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-04,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040305,,1404,3,5,Retriever Seamount West Slope,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Retriever Seamount, Western Slope",EX1404L3,D2-EX1404L3-05,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-05,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040306,,1404,3,6,Asterias Seamount (Aborted),North Atlantic,Northeast U.S. Continental Shelf,USA,New England,Aborted dive near Asterias Seamount,EX1404L3,D2-EX1404L3-06,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-06,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040307,,1404,3,7,Atlantis II North West Slope,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Atlantis II Seamount Nortwestern Slope",EX1404L3,D2-EX1404L3-07,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-07,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040308,,1404,3,8,Gosnold Seamount,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Gosnold Seamount",EX1404L3,D2-EX1404L3-08,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-08,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040309,,1404,3,9,Kelvin Seamount,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Kelvin Seamount",EX1404L3,D2-EX1404L3-09,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-09,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040310,,1404,3,10,Unnamed Deep Seamount,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Unnamed Seamount",EX1404L3,D2-EX1404L3-10,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-10,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040311,,1404,3,11,Physalia Seamount,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, New England Shelf, Northeast Canyons and Seamounts Marine National Monument, Physalia Seamount",EX1404L3,D2-EX1404L3-11,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-11,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040312,,1404,3,12,Ryan Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeastern Canyons, Ryan Canyon",EX1404L3,D2-EX1404L3-12,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-12,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Deep Discoverer 14040313,,1404,3,13,Nantucket Canyon,North Atlantic,Northeast U.S. Continental Shelf,USA,New England,"U.S. Atlantic Continental Margin, Northeast Canyons, Nantucket Canyon",EX1404L3,D2-EX1404L3-13,,,Deep Water Exploration of the Northeast U.S. Canyons and Seamounts to document biodiversisty and identify hot spots,,D2-EX1404L3-13,ROV,Deep Discoverer,NOAA Office of Ocean Exploration and Research; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Okeanos Explorer,50,https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l2/ | https://www.ncei.noaa.gov/waf/okeanos-rov-cruises/ex1404l3/,
Hercules 1341884,11/19/21,134,,1884,Unnamed seamount A,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Unnamed Seamount A",NA134,NA134-H1884,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1884,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341885,11/20/21,134,,1885,Ha_aheo South Ridge,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Ha_aheo Seamount, North Ridge",NA134,NA134-H1885,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1885,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341886,11/20/21,134,,1886,Ha_aheo North Ridge,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Ha_aheo Seamount, South Ridge",NA134,NA134-H1886,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1886,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
